data,precip,maxima,minima,horas_insol,temp_media,um_relativa,vel_vento
11/03/1962,1.2,25.6,18.8,9.2,21.24,76.5,1.333333
12/03/1962,0,25.6,16.1,10.3,20.74,61.75,3.666667
13/03/1962,0,25.4,16.5,8,21,64.75,2
14/03/1962,0,25.9,16.9,8.2,20.76,70.5,3.666667
15/03/1962,0.3,26.2,16.8,4.5,21.02,80.25,4.333333
16/03/1962,0.3,24.9,21.2,0,22.46,87.75,5
17/03/1962,1.2,31.2,19.8,8.7,24.32,79,0.666667
18/03/1962,0,29.8,20.8,5.4,24.56,79.75,0.333333
19/03/1962,1,30,18,4.7,22.36,84.25,0.666667
20/03/1962,9.4,30.3,18.8,8.4,24.22,74.25,2
21/03/1962,0,31.6,20.7,7.5,25.94,67.25,0.666667
22/03/1962,0,31,19,9.2,23.12,68.25,1.333333
23/03/1962,0,27,18,8.6,22.04,71.75,1.333333
24/03/1962,0,30.7,19,9.4,23.82,79.25,2.333333
25/03/1962,0,34.3,19.7,8.9,26.5,68,0.666667
26/03/1962,0,33,23.2,2.8,25.52,84,0
27/03/1962,20.3,31.6,21.5,4.6,24.46,86.5,0.666667
28/03/1962,0.5,29.1,21.8,4,24.06,88.5,2
29/03/1962,10.2,27.5,22,0.4,24.36,85.5,0.333333
30/03/1962,0,28.7,21.5,9.2,23.92,78.75,0.666667
31/03/1962,0,30.6,20.6,7.2,24.4,85.25,0
01/04/1962,0,31.1,22,8.4,26.1,76.5,0.333333
02/04/1962,0,26.5,19.4,0.6,21.74,91.75,2
03/04/1962,4.1,22,17,1.3,18.28,74.75,1.333333
04/04/1962,0,24.9,12,9.3,18.82,70,1.666667
05/04/1962,0,28.2,17,7.7,22.04,76.75,0.666667
06/04/1962,0,30.1,20.4,5.4,24.7,73.5,0
07/04/1962,0,33.5,20.2,9.3,26.22,69,0.666667
08/04/1962,26.8,27.2,18.5,0,20.54,92.5,0.666667
09/04/1962,13.2,19.8,14.5,8.7,16.68,67,3
10/04/1962,0,22.7,11.4,9.7,16.3,70.5,0
11/04/1962,0,26.5,11.8,9.8,18.7,75,1.666667
12/04/1962,0,27.5,14.1,9.6,20.36,75.25,0.666667
13/04/1962,0,27.4,15.8,8.5,20.6,80,1.333333
14/04/1962,0,25.4,16.4,5.9,20.88,79.5,2
15/04/1962,5.8,22.7,18.6,0.3,20.42,87.5,1
16/04/1962,0.4,22.4,17.3,7.1,18.62,80.5,1.333333
17/04/1962,0,22.9,13.8,8.4,18.22,81.25,1
18/04/1962,0,25.6,14.7,9.7,19.52,75.75,2.666667
19/04/1962,0,27.6,16.6,8.8,20.8,83.5,0.666667
20/04/1962,0,26.7,17.2,9.4,20.9,81.5,1.333333
21/04/1962,0,28.3,17.7,9.2,21.6,78.5,0.333333
22/04/1962,0,25.8,17.8,6.8,20.26,86.5,1
23/04/1962,0.1,21.4,15.4,8.5,17.4,73,1.666667
24/04/1962,0,20.7,12.2,4.7,16.34,75.75,1.333333
25/04/1962,0,20.9,13.6,4.1,17.38,77,1.666667
26/04/1962,0,19.2,13.9,6.6,15.16,66.25,2
27/04/1962,0,18.3,9,9.1,13.38,62.5,4
28/04/1962,0,20.3,9.7,8.4,14.04,76,1.333333
29/04/1962,0,23.6,10.1,8.1,16.48,74.5,2
30/04/1962,0,23.2,11,4.9,17.2,81.25,0.666667
01/05/1962,0,26.4,15,7.7,20.16,81,0
02/05/1962,1,26.2,17.2,5.8,20.6,77.5,3
03/05/1962,1,20.3,13.2,9.3,14.98,61.5,2
04/05/1962,0,20,8.2,9.2,13.12,66,0.666667
05/05/1962,0,22.4,9.2,8.9,15.66,64.75,1.666667
06/05/1962,0,21.2,9.1,9.1,13.72,66.75,3
07/05/1962,0,19.2,7.8,9.1,12.56,75.25,0.333333
08/05/1962,0,20.6,8,7.4,14.16,70.25,2
09/05/1962,0,23.8,12.9,9,17.02,68.25,1
10/05/1962,0,25.6,10.4,9,17.12,71.75,0.333333
11/05/1962,0,19.4,13.6,0,16.64,87.5,0
12/05/1962,0,24.8,12.4,8.3,17.48,84.5,0.333333
13/05/1962,0,25.1,11.4,8.7,17.46,76.5,0
14/05/1962,0,25.8,12.4,8.8,17.08,82.75,0
15/05/1962,0,26.4,11.9,7,18.78,73.25,0.333333
16/05/1962,0,27.2,14.5,7.7,18.22,85,1
17/05/1962,3.8,16.7,11.1,0.8,12.62,80.25,1
18/05/1962,0,19.2,9,8.9,12.16,77.25,0.666667
19/05/1962,0,20.9,5.6,5.3,13.62,87.5,0
20/05/1962,3.9,18.6,14.7,0,16.58,96.25,0
21/05/1962,0.1,18.7,15.5,0,17.64,98.25,0
22/05/1962,1.7,22.5,16.6,4.3,18.7,91.25,0.333333
23/05/1962,0,19.3,13.6,7.8,15.42,81.25,3
24/05/1962,0,20.3,10.4,7.1,13.74,87.5,0.333333
25/05/1962,0,19.6,8.4,6.2,13,84.25,0
26/05/1962,0,18.8,11.4,2.1,14.76,82.75,0
27/05/1962,0,15.5,12.4,0,13.94,97,0
28/05/1962,8,15,10.1,5.2,11.3,67.5,1.333333
29/05/1962,0,11.8,4.6,4.8,8.44,71.75,2.666667
30/05/1962,0,13.5,7.3,3.3,9.8,88.5,2
31/05/1962,2.9,16.9,5.6,8.3,10.74,87.25,0.666667
01/06/1962,0,20.2,6.9,8.9,13.34,76.75,0
02/06/1962,4.5,16.5,12.8,0,14.78,95.5,0.666667
03/06/1962,9.2,16.8,9.4,9,12.5,67.5,3
04/06/1962,0,18.1,5.2,8.4,10.18,78.5,0
05/06/1962,0,20.3,5,8.7,11.06,81.25,0
06/06/1962,0,19.6,6.1,8.7,11.7,86.75,0.333333
07/06/1962,0,20.8,7.8,7.2,13.28,85.25,0
08/06/1962,0,14.7,12.4,0,13.58,97.75,0.666667
09/06/1962,0.9,16.2,13.4,0.3,14.08,95.5,1.333333
10/06/1962,1.7,16.2,9.6,0.6,12.44,81.75,1.666667
11/06/1962,0.1,15.2,10.1,0,12.56,89,1.666667
12/06/1962,2.6,17.9,10,5.8,12.94,77.75,1.666667
13/06/1962,0,17.1,9.5,7.1,12.52,86.25,0
14/06/1962,0,15.7,10.4,3.2,12.02,93.5,0.666667
15/06/1962,0,18.3,7.4,5.8,11.74,86.25,0
16/06/1962,0,20.1,7.4,7.6,11.86,86,0
17/06/1962,0,21.9,7.2,8.1,12.48,85,0
18/06/1962,0,24.7,7.4,7.9,14.38,74.5,0
19/06/1962,0,26.4,7.6,8.6,15.6,71.75,0.333333
20/06/1962,0,24.7,10.4,5,16.18,85.75,0.333333
21/06/1962,10.7,17.6,11.6,7.9,13.16,74.75,2
22/06/1962,0,14.2,8.8,3.6,10.12,73.5,1.333333
23/06/1962,0,12,3.5,4.4,6.94,84.5,1
24/06/1962,0,16.4,3.4,4.8,9.5,86.75,1
25/06/1962,0,25.9,11.5,7,17.72,73.25,0.666667
26/06/1962,0,30.9,13.6,8.5,20.7,78,0.333333
27/06/1962,0,31.5,15.7,8.5,21.8,70.25,1
28/06/1962,0,29.5,13.4,8.4,19.34,70.25,1
29/06/1962,0,29.4,12.4,8.5,19.12,67.25,0.666667
30/06/1962,0,28.5,12,8.4,18.26,72.25,0.666667
01/07/1962,0,18.3,15.2,0,16.64,97.25,0.333333
02/07/1962,0,20.7,16.7,1.3,18,88.5,1
03/07/1962,0,21.1,15.3,4.9,16.92,86,2.333333
04/07/1962,1.2,16.2,10.7,0,12.62,89.5,2
05/07/1962,2.2,11.7,8.9,0,10.24,76.75,4.333333
06/07/1962,1.8,14,9.8,0,11.84,92,1.333333
07/07/1962,4.7,15.6,8.8,6.1,11.32,84,1
08/07/1962,0,19.5,6.5,8.1,12.68,74.75,1.333333
09/07/1962,2.6,16.6,13.6,0,14.76,94.75,0
10/07/1962,30.8,15.8,14,0,14.88,98.25,1.333333
11/07/1962,4.3,19.3,12.8,7.1,14.54,88.75,1.333333
12/07/1962,0.2,19.5,10.2,8.4,13.42,89.75,0.666667
13/07/1962,0,18.8,12.4,4.8,14.68,85.75,1.666667
14/07/1962,0,23.7,11.2,8.7,16.38,80.5,0
15/07/1962,8.9,18,11.8,0.8,13.72,96.25,0.666667
16/07/1962,4.4,11.8,8.7,0,9.62,92.5,3.333333
17/07/1962,3.6,13.6,6.8,6.7,9.64,65.5,3
18/07/1962,0,16.7,6.2,8.8,10.66,73.5,1
19/07/1962,0,13.3,7,8.9,8.42,69,0.333333
20/07/1962,0,15.7,1.4,8.8,7.5,77.25,0
21/07/1962,0,17.7,2.6,6.7,9.14,84.75,0.333333
22/07/1962,0,18.1,6.7,3.1,12.48,77.75,0.333333
23/07/1962,0,14.6,10.5,2.8,11.54,83.5,2.333333
24/07/1962,0,12.5,8.4,4.1,9.3,84.5,1
25/07/1962,0,14.1,4,4.7,9.06,79,0
26/07/1962,1.7,18.5,9.2,4.3,13.18,79,2
27/07/1962,0,19,11.6,4,14.32,72.75,3
28/07/1962,0,20.4,11.5,6.7,15.06,71,2.666667
29/07/1962,0,17.7,13,0,14.7,89.25,0
30/07/1962,5.8,16.5,13.7,0.3,14.96,87.5,0.666667
31/07/1962,0,19.7,11.4,5.6,14.42,85.75,0.333333
01/08/1962,0,19.7,8.7,8.9,12.64,87.25,0
02/08/1962,0.1,18.1,11,6.4,13.14,87,0.333333
03/08/1962,0,20.9,7,8,12.78,84.5,0
04/08/1962,0,27,10.6,9,18.24,75,0
05/08/1962,0,31.4,12.5,9,20.26,67,0.333333
06/08/1962,0,31.3,12.8,8.9,20.66,64,0
07/08/1962,0,31.2,13,8.8,20.92,71.25,0
08/08/1962,0,31.4,14,8.3,21.2,66.25,0.333333
09/08/1962,0,22.2,16.5,0,18.46,90,0
10/08/1962,7.3,21.8,16,0,17.8,84.25,1.666667
11/08/1962,0.1,16.5,10.3,6.9,13.04,67.75,6
12/08/1962,0,15.6,10.7,5.5,12.32,73.5,2.666667
13/08/1962,0,16.9,5.6,9.1,10.3,79.75,2
14/08/1962,0,23,7.2,8.9,14,74.25,2.333333
15/08/1962,0,17.5,12.4,0.3,15.1,86.25,1
16/08/1962,3.7,21,13.8,6.5,16.12,86.75,1
17/08/1962,0,23.6,9.2,9,15.2,79.25,1
18/08/1962,0,25.7,10.5,9.2,15.08,72.75,2.333333
19/08/1962,0.9,15.3,7.7,9.1,10.74,57.5,3
20/08/1962,0,14.7,4.2,9.4,8.7,65.5,0.666667
21/08/1962,0,10.3,4.4,0,8.82,87.75,3.666667
22/08/1962,52.8,11.9,10.3,0,10.68,95,2.666667
23/08/1962,3.7,15.3,9.2,7.7,10.98,85,0
24/08/1962,4.1,13.5,7.2,4.1,10.38,83,0.666667
25/08/1962,0,17.9,6,7.2,11.06,85.25,0.666667
26/08/1962,0,24.2,7.2,8.6,14.52,80,0
27/08/1962,0,16.9,9.4,9.4,12.5,82.25,1.666667
28/08/1962,0,14.8,9.6,0.6,12.72,78.25,3.333333
29/08/1962,0,15.4,13.4,0,14.36,97,0.333333
30/08/1962,14,16.3,13.2,0.9,14.3,84,2
31/08/1962,0.2,22.5,8.4,9.5,14.82,80.5,0.666667
01/09/1962,0,27.1,9.6,9.6,17.3,68.25,1
02/09/1962,0,29.6,10.8,9.6,19.64,67,0.333333
03/09/1962,0,30.9,12.8,9.6,20.98,61.25,0
04/09/1962,0,31.4,14.8,9,21.52,74.25,0
05/09/1962,0,21.6,16.4,0,18.04,97,1
06/09/1962,14.5,21.3,17,0.2,18.86,92.75,0.666667
07/09/1962,0,28.6,17.6,5.4,20.06,88.5,1
08/09/1962,45.3,17.6,12.2,5.9,13.6,75,1.666667
09/09/1962,0,19.3,8.1,7.4,13.92,78.5,1.666667
10/09/1962,0,23.8,12.9,6.8,17.68,82,1
11/09/1962,0,18,11.9,5,13.86,73.25,4.666667
12/09/1962,0,18.4,6.8,8.4,12.84,67.5,3
13/09/1962,0,19.5,12.9,8.4,15.28,78.5,5.333333
14/09/1962,0,23.8,13.6,9.7,18,73,4
15/09/1962,0,25.1,13.6,1.8,19.06,72.75,1.666667
16/09/1962,0,25.8,15.8,1,20.54,68.75,1.333333
17/09/1962,0,26.2,16.8,0.2,20.44,86,2.666667
18/09/1962,51.8,18.1,11.4,0,13.66,82.75,1
19/09/1962,0.1,15.8,12.8,0,14.32,91.25,2.333333
20/09/1962,5.5,16.2,13.1,0,14.58,86,2
21/09/1962,2.9,17.2,14.4,0,15.6,85.25,2.333333
22/09/1962,2.1,19.5,13.5,8.5,15.52,73.25,2.333333
23/09/1962,0,19.3,11.6,9.8,15.32,70.5,2
24/09/1962,0,20.7,13,3.6,16.54,86.75,2.333333
25/09/1962,1.2,23.3,14,9.9,17.58,77,2.333333
26/09/1962,0,26.7,12.6,10.1,18.3,77.75,2.333333
27/09/1962,0,24.5,16.2,2.4,19.9,78.25,1
28/09/1962,0.1,22.7,13.4,10.1,17.34,60.5,1.666667
29/09/1962,0,22.1,9.4,10.3,15.62,55,1
30/09/1962,0,23.2,8.2,10,15.52,67,2
01/10/1962,0,19,15.6,0.8,17.32,82.75,2.666667
02/10/1962,0.3,18.6,15.8,0,17.32,93.5,2
03/10/1962,5.5,23.2,16.6,4.5,19.08,87,2.666667
04/10/1962,3.2,25.1,18,3.6,20.14,79.75,1.333333
05/10/1962,0,24,17.6,10.1,19.44,76.25,3
06/10/1962,0,27,15.6,10.6,20.56,74.5,0.666667
07/10/1962,0,24.2,17.5,0,20.82,78.75,2
08/10/1962,4.1,21,11.5,11.1,14.18,65.75,1.333333
09/10/1962,0,20.8,6.2,10.9,13.92,63.75,0.666667
10/10/1962,0,21.1,9.7,7.9,15.36,69.75,2
11/10/1962,0.4,17.5,12.5,8.7,14.48,66.25,1
12/10/1962,0,19.7,11.3,5.1,14.96,72.75,0.666667
13/10/1962,0,20.6,11.2,10.3,15.48,73.25,1
14/10/1962,0,22.3,10.2,10.5,15.46,67,2
15/10/1962,0,25.3,11.8,10.9,18.42,70.25,2.666667
16/10/1962,0,27.3,16.2,8.1,21.22,73.5,0.666667
17/10/1962,0,21.4,16,0,18.16,92,2
18/10/1962,2.6,20.9,13.4,10,16.22,56.5,0.666667
19/10/1962,0,23.4,10.9,11.2,16.48,59.75,0.666667
20/10/1962,0,19.4,10.6,11,14,66.5,1.666667
21/10/1962,0,24.1,9.4,11.3,16.14,65,1.333333
22/10/1962,0,26.2,10.2,11.2,18.08,66.75,2.333333
23/10/1962,0,27.8,13.8,11.1,20.12,64,1.666667
24/10/1962,0,29.4,17,10.9,22.04,65,2
25/10/1962,0,30.1,17.4,11.1,22.42,67.75,1.666667
26/10/1962,0,31.4,18.3,8,24.3,60.75,2
27/10/1962,9.9,24.5,14.3,1.3,17.44,94.25,3
28/10/1962,41.1,23.9,11.7,10.2,17.52,64.5,1.333333
29/10/1962,0,26.2,11.2,11,18.6,66.5,1.333333
30/10/1962,0,24.7,12.9,8.4,18.88,68.5,4.333333
31/10/1962,0,24.6,16.9,5.4,19.7,72.75,1
01/11/1962,1.4,23.2,15.8,4.4,18.52,80.5,0.666667
02/11/1962,0,24.6,13.3,10.9,18.86,75.5,1
03/11/1962,0,29.2,15.5,10.7,20.7,78.75,1.333333
04/11/1962,0,24,17.1,1.7,20.66,90.75,0
05/11/1962,8.7,26.9,18.6,3.7,23.1,84.5,1
06/11/1962,0,24,18.7,5.5,20,73.5,2.666667
07/11/1962,0,22,16.1,9.6,18.46,67.5,2
08/11/1962,0,22.9,13.7,8.5,17.84,63,3
09/11/1962,0,24.7,14.3,11,19.16,61,2.333333
10/11/1962,0,25.8,14.4,11,19.96,61.5,3
11/11/1962,0,26.2,14.6,11,20.08,61.5,2.333333
12/11/1962,0,29.2,16.6,11,21.82,62,1.333333
13/11/1962,0,31.3,17.3,11,22.54,61.75,1.333333
14/11/1962,0,33.2,16.6,11,24.24,62.5,0.333333
15/11/1962,0,29.4,19.2,8.6,23.26,68.25,2.666667
16/11/1962,0,25.5,18,9.8,20.82,68,1.333333
17/11/1962,0,24.3,17.2,3.5,20.62,77.25,4
18/11/1962,0,30.1,19.2,6,24,72,0.666667
19/11/1962,0,26.9,21.8,2,23.66,88.5,0.333333
20/11/1962,7.3,26.5,18.4,1.3,20.78,87.5,1.333333
21/11/1962,11.2,21.8,17,10.3,18.4,60.25,3.333333
22/11/1962,0,24.7,11.5,11.4,18.28,57.25,2.666667
23/11/1962,0,29.2,14.2,11.1,21.6,67.5,1.666667
24/11/1962,0,33.5,17.1,10.9,25.36,52.25,1.666667
25/11/1962,0,28.4,19.4,11.6,23.26,69,2.666667
26/11/1962,0,35.2,20,9.7,27.28,62.75,0.666667
27/11/1962,0,37,22.3,7.9,28.38,59.75,1.333333
28/11/1962,0,39,22.7,11.1,31.14,50.25,1.333333
29/11/1962,0,32.8,23,4.2,25.68,71.25,1.666667
30/11/1962,1.6,26.2,21.2,6.4,22.52,68,3.666667
01/12/1962,0,28.2,18.7,9.3,22.88,71,2.666667
02/12/1962,0,35.5,21.5,6.3,26.08,79.5,1
03/12/1962,19.4,22.5,19.4,2.3,20.26,74.25,2.333333
04/12/1962,0,24.6,16,10,20.04,65.5,2.333333
05/12/1962,0,24.6,16,10.4,20.22,63,4
06/12/1962,0,25.8,16.4,12.1,20.68,62.25,4.666667
07/12/1962,0,28.5,16.7,11.9,22.16,56.75,3
08/12/1962,0,33.1,17.8,11.5,25.46,57,1.666667
09/12/1962,0,33,21.2,7.7,26.1,62.75,2
10/12/1962,0,33.9,21,10.7,25.74,68,1
11/12/1962,0,30,21.1,4.5,25.1,79,0.333333
12/12/1962,0.5,31.3,20.8,6.3,24.78,81.75,1.333333
13/12/1962,4.3,27.8,19.9,11.9,22.7,54.75,2.666667
14/12/1962,0,26.9,17.4,12,21.38,50.75,3.333333
15/12/1962,0,26.9,17.6,10.8,21.62,59.5,3.333333
16/12/1962,0,31.8,18.4,10.7,24.36,58,0
17/12/1962,0,35.1,21.2,11.1,27.14,57,2.666667
18/12/1962,0,27.3,20.6,10.8,23.1,67.5,4.333333
19/12/1962,0,28.8,20,9.7,23.42,66.75,3
20/12/1962,0,32.2,19.6,12,25.08,58.75,2
21/12/1962,0,35,19.4,11.9,26.24,60.75,2.666667
22/12/1962,0,30.7,20.7,10.6,24.88,65.75,2.666667
23/12/1962,0,35.4,19.4,11.5,27.66,52.75,0.333333
24/12/1962,0,29.8,22.3,11.1,24.46,60.25,3
25/12/1962,0,33.8,20.3,5.6,24.66,72.5,0
26/12/1962,23.7,35.5,20,10.7,27.94,54.5,1.333333
27/12/1962,0.3,30.1,19.2,12.3,22.34,41,2.666667
28/12/1962,0,33.6,14.8,12.3,24.6,51.25,1
29/12/1962,0,38.3,20.2,10.8,28.66,47.5,0.333333
30/12/1962,0,31.4,21.8,12.2,25.48,71.5,4.666667
31/12/1962,0,28,23,2.5,24.96,76,3.666667
01/01/1963,0,32.3,22.3,10.1,25.88,71.5,2.666667
02/01/1963,0,37.5,21.8,10.5,27.8,65.25,1.333333
03/01/1963,0,27.5,22.6,1.2,24.18,85.5,4.333333
04/01/1963,10.4,32.6,21,7.4,26.48,62.5,1.333333
05/01/1963,0,31.5,22.8,3.7,26.62,65.25,2.333333
06/01/1963,2.1,37,23.8,9.6,28.12,69.75,2
07/01/1963,7.4,35.7,22.8,9.6,28.08,66.25,1
08/01/1963,0,32.2,24.8,2.8,26.88,76.25,0
09/01/1963,2.1,33.8,24.4,6.6,27.92,74,3.666667
10/01/1963,0,26.9,21.7,0,23.44,65.5,3.666667
11/01/1963,0,24.7,20.6,1,22.42,61.75,6.666667
12/01/1963,0,22.4,20.7,0,21.9,86.5,2.333333
13/01/1963,4.2,32.3,21.8,6.5,25.42,76.25,3.333333
14/01/1963,0,28.2,22.8,6.4,24.28,76.25,2
15/01/1963,0.4,28.8,20.4,7,24.2,69,1.666667
16/01/1963,0.2,28.8,19.3,10.4,23.86,62.5,2.333333
17/01/1963,0,27.2,18,10.7,22.44,61.25,3.333333
18/01/1963,0,28.4,17.5,11.7,22.86,57.75,3.666667
19/01/1963,0,29.1,19.8,8.5,23.76,71.5,2.333333
20/01/1963,0,33.2,19.4,10.9,25.56,68.25,1.666667
21/01/1963,0,32.8,21.9,4.1,24.66,78,0
22/01/1963,13.4,28.8,21.7,7.5,24.7,75,1.333333
23/01/1963,0,29.7,18.5,11.1,23.1,58.75,2.666667
24/01/1963,0,30.6,18.5,5.5,24.92,72.25,1.333333
25/01/1963,0,34.2,21.6,10.7,27.04,66.5,0.666667
26/01/1963,0,36.9,21.6,10.5,28.2,56.75,1.333333
27/01/1963,0,28.7,22.6,0.9,25.82,82,0
28/01/1963,19.5,26.4,22.9,0,24.1,92.25,0.666667
29/01/1963,28.7,25.4,22.3,0,23.38,87,2
30/01/1963,1.1,24.4,21.4,0,22.6,86.75,2
31/01/1963,0.9,25.2,21.2,1.2,22.84,84.25,3.333333
01/02/1963,0.5,25.2,21,0.2,22.8,80.75,3
02/02/1963,1.9,28.8,20.3,6.3,24.68,78.75,2
03/02/1963,0.2,32.3,21.9,9,25.9,81.5,1.333333
04/02/1963,33.1,31.2,22.8,9,26.08,78.75,1.333333
05/02/1963,0,28.4,23.1,10.1,25.02,70.5,2
06/02/1963,0.4,26.8,20.5,5.4,22.98,66.25,2.333333
07/02/1963,0,27.2,17.7,9.6,21.94,67.75,2.333333
08/02/1963,0,28.2,18.5,10.1,22.66,63.75,2
09/02/1963,0,30.8,18,10.9,23.92,65.25,1.333333
10/02/1963,0,32.3,20.3,10.3,25.32,66,0.666667
11/02/1963,0,33.8,20.2,11,26.52,62.25,1.666667
12/02/1963,0,33.5,21.6,10.8,27.02,61.75,1.666667
13/02/1963,0,34.1,22,10.5,26.7,69,2
14/02/1963,0,33.4,22.4,7,26.96,69.25,1.333333
15/02/1963,0,34.3,23.2,10.3,27.58,66.5,2
16/02/1963,0,35.4,23.6,10.7,28.04,67.5,1.666667
17/02/1963,0,37.4,23.8,10.4,29.52,64,1.333333
18/02/1963,0,34.7,26,1.1,28.38,77.25,0
19/02/1963,10.8,27.4,22.6,0.2,24,94.5,1
20/02/1963,14.5,28.8,21.2,10.4,24.44,64,1
21/02/1963,0,25.9,21,6.8,22.5,70.75,2.333333
22/02/1963,0,29.1,17.4,11,23.02,66,2.333333
23/02/1963,0,30.5,19.4,10.6,24.26,67.5,2
24/02/1963,0,29.1,21.6,5.1,24.5,71.75,2.666667
25/02/1963,1.6,23.6,20.4,0,21.24,90.75,3.333333
26/02/1963,7.3,28.8,20,3.7,23.92,80.75,1.333333
27/02/1963,0,31.6,22.2,3.7,25,85.75,0.333333
28/02/1963,6,29.5,22.2,4.2,25.42,80.5,1
01/03/1963,0,30.2,23.8,9.8,25.64,77.75,1.333333
02/03/1963,2.6,28.4,20.2,8.3,23.42,79,1.333333
03/03/1963,0,31.4,18.2,10.9,24.12,72.25,2
04/03/1963,0,32.1,19.6,9.2,24.66,74,1.333333
05/03/1963,0,34.3,20.6,11,26.22,73.75,1.333333
06/03/1963,0,35.2,23.6,8.3,29.24,66.25,1
07/03/1963,1.5,35.3,25.3,9,28.72,71.75,1.333333
08/03/1963,9,28.4,23.3,0.6,24.42,91.25,2.666667
09/03/1963,22.4,23.4,21.2,0,21.96,73.75,1.333333
10/03/1963,0,27.8,20,4.7,22.96,77.75,2
11/03/1963,0,33,20.3,8.1,26.04,75.75,0.333333
12/03/1963,0,33.6,22.7,8.6,28.06,74.5,0.666667
13/03/1963,0.7,31.2,23.6,9.1,25.88,76.5,0.666667
14/03/1963,0,29.9,20.5,9.6,23.88,73.5,1
15/03/1963,0,31.8,19,10.1,23.92,72.5,1
16/03/1963,0,35.7,21,7.4,25.62,77.25,0
17/03/1963,14.7,33.2,22.6,9.3,26.52,80.5,0.333333
18/03/1963,0,36.3,23,8.5,26.78,80.75,0.333333
19/03/1963,11.9,29.6,22.8,2.6,24.74,88.25,0.333333
20/03/1963,0.3,29.1,22,4.2,25.14,84.25,0
21/03/1963,1.3,26.4,22.7,0.4,23.7,93.25,0.333333
22/03/1963,20,24.3,21.2,2,22.62,80.25,3
23/03/1963,4.1,28.3,19.7,9.6,23.12,79.5,0
24/03/1963,0,30.2,18.4,10.1,23.42,74.5,0
25/03/1963,0,30.3,19.4,9.2,24.02,74,1
26/03/1963,8.1,29.2,19.6,5.5,23.52,85.25,1
27/03/1963,0.3,24.1,17.7,4.5,19.64,69.5,1.333333
28/03/1963,0,22.2,14.1,9.7,17.44,63.25,1.333333
29/03/1963,0,24.9,13.7,9.8,19.18,71.75,1.333333
30/03/1963,0,28.7,17,9.4,22.32,71.25,0.666667
31/03/1963,0,31.6,18.4,9,24.1,71.25,0
01/04/1963,0,34.2,20.3,7.7,24.06,74,2
02/04/1963,3,22.6,18.8,0,20.3,92.5,0.666667
03/04/1963,19.2,24.7,18.9,4.3,21.44,85.75,2.333333
04/04/1963,0,28,20.2,8.1,23.48,82.75,2
05/04/1963,0,30.6,20.7,9.7,24.32,74.75,1.666667
06/04/1963,0,28.7,20.4,9.8,23.38,74.75,2
07/04/1963,0,29.4,18.8,9.8,23.22,77.25,1.333333
08/04/1963,0,29,18.9,6.8,22.7,78.75,1
09/04/1963,2.7,24.3,19.3,4.8,20.66,77.5,2
10/04/1963,0.6,23.7,16.3,8.6,18.78,76.25,1.333333
11/04/1963,0.5,24.3,13.5,9.6,18.16,71.75,1.333333
12/04/1963,0.2,24.2,16.2,9,19.12,71.25,1.333333
13/04/1963,0,24.9,13.2,9.6,18.38,68.25,1.333333
14/04/1963,0,29.9,14,9.5,21.18,73,1.333333
15/04/1963,0,22.6,18.6,0,20.52,92,0
16/04/1963,10.5,22.1,16.7,8.7,18.32,67,2.333333
17/04/1963,0,22.8,11.3,9.1,16.26,75.25,1
18/04/1963,0,22.4,12,8,16.76,74.25,0
19/04/1963,0,22.8,12.9,10.5,16.64,77.5,0.666667
20/04/1963,0,24.2,10.9,9.4,16.5,76.75,0.333333
21/04/1963,0,28,10.9,9.3,18.5,67.75,0.666667
22/04/1963,0,29,12,9.3,19.14,71,0.666667
23/04/1963,0,32.7,12.8,9.3,21.02,73.5,0
24/04/1963,0,30.6,14.4,9.3,20.88,70.5,0
25/04/1963,0,30.8,14.8,8.8,21.12,73,0.333333
26/04/1963,0,30.5,14.9,9,20.88,74.25,0.333333
27/04/1963,0,30.9,15.4,8,21.9,68,1
28/04/1963,0,26.2,20.2,8,22.08,81.75,1.666667
29/04/1963,0,26.8,18.2,5.5,21.4,82.25,0
30/04/1963,0,27.8,17.4,6.6,21.32,78.75,0.666667
01/05/1963,0,27.2,18.8,3.6,21.28,85.5,0.666667
02/05/1963,4.1,26.2,16.8,7.3,20.28,82.75,0.666667
03/05/1963,6.3,20.3,16.1,2.4,17.16,76.75,1.666667
04/05/1963,0.7,18.2,10.2,8.3,12.64,71.25,1.666667
05/05/1963,0,19.6,6.9,9.1,11.9,76.5,0
06/05/1963,0,20.8,7.5,9,12.94,76.5,0.666667
07/05/1963,0,22.3,8,9.1,14.02,81.5,0.666667
08/05/1963,0,25.2,9.4,9.1,15.28,80,0
09/05/1963,0,21.3,12.6,3.9,17.1,82,0.666667
10/05/1963,0,25.8,15.7,5.4,19.88,79.25,1
11/05/1963,0,22.3,17.3,0,19.06,91.75,0
12/05/1963,17.1,22.8,17.9,4.9,19.86,82.75,1
13/05/1963,0,27.8,17.6,4.8,21.76,86,0.333333
14/05/1963,7.9,22.5,19.4,0,20.58,94.75,0
15/05/1963,3.8,20.4,15.6,0.3,16.88,79.75,1.666667
16/05/1963,0,18.4,10.2,7.9,13.48,72.75,1.333333
17/05/1963,0,18,8.8,8.9,12.56,81.5,0.333333
18/05/1963,0,20.5,8.2,8.5,13.62,77.75,1.333333
19/05/1963,0,23.2,8.7,8.9,14.76,79,0.666667
20/05/1963,0,25.6,11.1,8.2,17.42,80.25,0
